signal_power,margin_factor,peak_value,std_dev,rms,Unnamed: 0,shape_factor,variance,dfa,crest_factor,peak_to_peak,range,quantile_25,mean_crossing_rate,autocorrelation_lag1,mad,zero_crossing_rate,signal_energy,fault,skewness,iqr,mean,Source_File,quantile_50,impulse_factor,approximate_entropy,quantile_75,kurtosis,clearance_factor
0.0045706810436244,0.5237059591126577,0.251172923076923,0.0661109497288207,0.0676068121096124,11,1.246520210340339,0.0043706576740466,0.8501695782605291,3.715201401150088,0.4796067692307691,0.4796067692307691,-0.0279544615384615,0.20849609375,0.8150244744752368,0.0442264615384615,0.20849609375,9.360754777342864,Normal_3,-0.2676791863638171,0.0878270769230769,0.0141429618389423,Normal_3.csv,0.0181495384615384,4.631073632018331,"(array([2.32471702, 1.7476641 , 1.29240165]), array([ 0.        , -2.32471702, -4.07238112, -5.36478277]))",0.0598726153846153,0.215037937174467,5.445004988463159
0.004575033400247,0.4872254594352308,0.226764923076923,0.0661042333130678,0.0676389931936234,12,1.2591052623162826,0.0043697696619085,0.9016450540692608,3.3525768550070745,0.465420923076923,0.465420923076923,-0.027432923076923,0.2060546875,0.8225418724969463,0.0424532307692307,0.2021484375,9.36966840370594,Normal_3,-0.1476006442068904,0.0854279999999999,0.0143270282451923,Normal_3.csv,0.0163763076923076,4.22124716045918,"(array([2.32842402, 1.72261787, 1.28956413]), array([ 0.        , -2.32842402, -4.05104189, -5.34060602]))",0.0579950769230769,0.2467193016006335,4.98962303821096
0.0045026713780795,0.5101253616200578,0.2207150769230769,0.0655868538496591,0.067101947647438,13,1.2506733139166497,0.0043016353978965,0.9121946950510172,3.289249934781944,0.4326683076923077,0.4326683076923077,-0.0277458461538461,0.20654296875,0.8239673712501148,0.0432876923076923,0.19580078125,9.22147098230684,Normal_3,-0.1355062496379941,0.0865753846153846,0.0141787157451923,Normal_3.csv,0.0160633846153846,4.113777116233857,"(array([2.33562654, 1.72908129, 1.31382097]), array([ 0.        , -2.33562654, -4.06470783, -5.3785288 ]))",0.0588295384615384,0.0165418927000149,4.857537928853467
0.0043067897023396,0.5769230769230769,0.2659846153846154,0.0643106516831984,0.0656261358175207,14,1.250801216235998,0.0041358599199176,0.9200878922023066,4.053028752511179,0.46104,0.46104,-0.0302492307692307,0.21142578125,0.8206295470386973,0.0436006153846153,0.21240234375,8.820305310391667,Normal_3,0.0350911561097501,0.0868361538461538,0.0130740117187499,Normal_3.csv,0.0139772307692307,5.069533293080453,"(array([2.33512522, 1.73445512, 1.30899746]), array([ 0.        , -2.33512522, -4.06958034, -5.3785778 ]))",0.056586923076923,0.0871125047375107,5.969365522576155
0.0045415337587455,0.5769230769230769,0.2659846153846154,0.0658184103583016,0.067390902640828,15,1.2334513740086368,0.0043320631420937,0.9062667871720416,3.946892013039629,0.46104,0.46104,-0.0302492307692307,0.208984375,0.823701241652389,0.0446436923076923,0.19677734375,9.30106113791091,Normal_3,-0.0727407967633172,0.0894959999999999,0.0144730997596153,Normal_3.csv,0.017940923076923,4.868299376547445,"(array([2.32386992, 1.70809922, 1.28264633]), array([ 0.        , -2.32386992, -4.03196915, -5.31461547]))",0.0592467692307692,-0.0865770502501144,5.675356123305477
0.0040438368754715,0.5050454086781029,0.208824,0.0620136320725993,0.0635911697916583,16,1.2451909319041266,0.0038456905628357,0.8272390722418512,3.2838521556398965,0.4134756923076923,0.4134756923076923,-0.026076923076923,0.2275390625,0.7988378222115762,0.0406799999999999,0.21923828125,8.28177792096568,Normal_3,-0.1963428050036793,0.0816207692307692,0.0140764453124999,Normal_3.csv,0.0168978461538461,4.089022925916618,"(array([2.32741616, 1.77544956, 1.30830977]), array([ 0.        , -2.32741616, -4.10286572, -5.41117549]))",0.0555438461538461,-0.0340053221959388,4.811251253072637
0.0039963837675521,0.4977192093258996,0.2048603076923076,0.0613499118272828,0.0632169579112451,17,1.2300711069721535,0.0037638116812153,0.8815636463765147,3.2405910448890274,0.4115981538461538,0.4115981538461538,-0.0252424615384615,0.20556640625,0.8043845107437241,0.0417230769230769,0.19677734375,8.184593955946792,Normal_3,-0.2985669997448646,0.084072,0.0152503143028846,Normal_3.csv,0.0187753846153846,3.9861574138306937,"(array([2.33043486, 1.77187563, 1.32504995]), array([ 0.        , -2.33043486, -4.10231049, -5.42736044]))",0.0588295384615384,-0.0506160784128022,4.651974391719445
0.0042697989529598,0.5291235710397387,0.2027741538461538,0.0630074694338314,0.065343698647688,18,1.24349158523376,0.0039699412044552,0.8860044485618067,3.103193697979141,0.3832264615384615,0.3832264615384615,-0.0235735384615384,0.216796875,0.8114538396779515,0.042348923076923,0.20947265625,8.744548255661822,Normal_3,-0.1041580234544326,0.0844892307692307,0.0173164011418269,Normal_3.csv,0.0183581538461538,3.8587952507874967,"(array([2.32798717, 1.74560608, 1.31502605]), array([ 0.        , -2.32798717, -4.07359324, -5.38861929]))",0.0609156923076923,-0.1028955705152707,4.521544463822542
0.0049463838241009,0.4338912133891213,0.2163341538461538,0.0683303895768139,0.0703305326590163,19,1.2474119517748752,0.0046690421397191,0.9235114571576428,3.0759635348562933,0.4985907692307692,0.4985907692307692,-0.0296755384615384,0.19970703125,0.8370799525198889,0.0462083076923076,0.19677734375,10.130194071758767,Normal_3,-0.1126665878468557,0.0923123076923076,0.0166535787259615,Normal_3.csv,0.0185667692307692,3.836993676603433,"(array([2.32974943, 1.69349806, 1.27815335]), array([ 0.        , -2.32974943, -4.0232475 , -5.30140085]))",0.0626367692307692,0.1677583582070019,4.495595381218059
0.0046307961592239,0.5364946536494655,0.2407421538461538,0.0657114584422455,0.0680499534108872,20,1.2500703012758505,0.0043179957706069,0.8941747134644685,3.537726945859124,0.4487316923076923,0.4487316923076923,-0.0261290769230769,0.20849609375,0.8206800723679738,0.0444350769230769,0.20263671875,9.483870534090602,Normal_3,-0.0621544751470606,0.0889223076923076,0.0176861637620192,Normal_3.csv,0.0191926153846153,4.422407389041809,"(array([2.34001387, 1.72905278, 1.29741275]), array([ 0.        , -2.34001387, -4.06906665, -5.3664794 ]))",0.0627932307692307,0.0430435337071584,5.217907800202666
0.0044499335404243,0.4959734722880151,0.2184203076923076,0.0646595589266622,0.066707822183192,21,1.245585850488813,0.0041808585605905,0.920320226426512,3.274283293081956,0.4403870769230769,0.4403870769230769,-0.0280066153846153,0.20166015625,0.8254571210920321,0.043392,0.193359375,9.113463890789111,Normal_3,-0.1119499292541236,0.087096923076923,0.016403505108173,Normal_3.csv,0.0181495384615384,4.0784009403548005,"(array([2.33999333, 1.73727301, 1.31986905]), array([ 0.        , -2.33999333, -4.07726633, -5.39713539]))",0.0590903076923076,0.0173810764829438,4.791893126011732
0.0047862256854641,0.4959734722880151,0.2184203076923076,0.0672632908654277,0.0691825533314876,22,1.2420815522865043,0.0045243502980471,0.9118329406996176,3.157158809183417,0.4403870769230769,0.4403870769230769,-0.029466923076923,0.20068359375,0.8276263155427854,0.0465212307692307,0.2001953125,9.802190203830532,Normal_3,-0.1479832745676446,0.092520923076923,0.0161825643028846,Normal_3.csv,0.017940923076923,3.92144871452555,"(array([2.33313882, 1.72695192, 1.31397178]), array([ 0.        , -2.33313882, -4.06009074, -5.37406253]))",0.063054,-0.0987742579874932,4.605983123013572
0.0043144578740652,0.4843606255749769,0.2196719999999999,0.0636041651296638,0.065684532989626,23,1.2489656638139184,0.0040454898218415,0.864492483874716,3.3443489662123973,0.4535298461538462,0.4535298461538462,-0.0262855384615384,0.21337890625,0.8110764278989272,0.0436006153846153,0.2138671875,8.83600972608568,Normal_3,-0.1226409121620129,0.086418923076923,0.0164002454927884,Normal_3.csv,0.017940923076923,4.176977026610858,"(array([2.34000442, 1.76299113, 1.311863  ]), array([ 0.        , -2.34000442, -4.10299555, -5.41485855]))",0.0601333846153846,0.154229719802216,4.914836608908391
0.0047571723689029,0.4392480513525906,0.1998535384615384,0.0674528921556929,0.0689722579658149,24,1.2333459946265397,0.0045498926601675,0.8998249765031254,2.897593095481852,0.4549901538461538,0.4549901538461538,-0.0307186153846153,0.20068359375,0.8260938569880888,0.046416923076923,0.1923828125,9.742689011513182,Normal_3,-0.2280274341836218,0.0933553846153846,0.0143972118389423,Normal_3.csv,0.0180452307692307,3.5737348383700582,"(array([2.33077829, 1.72473176, 1.29518899]), array([ 0.        , -2.33077829, -4.05551006, -5.35069905]))",0.0626367692307692,-0.0313592000253031,4.173611889447398
0.0043570415021122,0.5039661554732946,0.1988104615384615,0.0642349486598329,0.0660078896959465,25,1.232704098025691,0.0041261286293313,0.8883775174391857,3.0119196728489004,0.3944916923076922,0.3944916923076922,-0.029832,0.2041015625,0.8170728587766242,0.0454781538461538,0.19970703125,8.92322099632587,Normal_3,-0.115753659225974,0.091164923076923,0.015195817608173,Normal_3.csv,0.0181495384615384,3.712805723645038,"(array([2.32884729, 1.74429323, 1.3275746 ]), array([ 0.        , -2.32884729, -4.07314052, -5.40071512]))",0.061332923076923,-0.1887935986259159,4.331481511056417
0.0046475876940876,0.4913065076999503,0.2063206153846153,0.0665056768136852,0.068173218305194,26,1.2460138158727436,0.0044230050484463,0.8801596571589108,3.0264174189484603,0.4199427692307692,0.4199427692307692,-0.0292061538461538,0.21142578125,0.8208978892450768,0.0438092307692307,0.2021484375,9.518259597491504,Normal_3,-0.0993066403142196,0.088452923076923,0.0149860817307692,Normal_3.csv,0.017940923076923,3.770957916607711,"(array([2.33369724, 1.72427808, 1.31537445]), array([ 0.        , -2.33369724, -4.05797532, -5.37334977]))",0.0592467692307692,-0.0262802674476914,4.433131054454211
0.0043952418757677,0.5267212325469427,0.2282252307692307,0.0645956405288767,0.0662966203947663,27,1.2428459876062057,0.0041725967753358,0.9269750338219824,3.4424866518120054,0.4332941538461538,0.4332941538461538,-0.0271721538461538,0.205078125,0.8198542432788529,0.0436006153846153,0.20361328125,9.001455361572354,Normal_3,-0.1694028435088059,0.087462,0.0149212968749999,Normal_3.csv,0.0168978461538461,4.278480722592472,"(array([2.33620144, 1.73116754, 1.31497582]), array([ 0.        , -2.33620144, -4.06736898, -5.3823448 ]))",0.0602898461538461,0.0398318714637246,5.0184822763096095
0.0040416562877468,0.4938384299406664,0.2257218461538461,0.0620285528725451,0.0635740221139645,28,1.2502240857898246,0.0038475413714621,0.8972268128441511,3.550535873744323,0.4570763076923076,0.4570763076923076,-0.026076923076923,0.2060546875,0.8117607205396731,0.0413058461538461,0.2041015625,8.277312077305563,Normal_3,-0.1225262276786538,0.0826116923076923,0.013932512920673,Normal_3.csv,0.015228923076923,4.438965466815972,"(array([2.32824932, 1.74158407, 1.31579755]), array([ 0.        , -2.32824932, -4.06983339, -5.38563093]))",0.0565347692307692,0.1726170495637191,5.228809131350251
0.0037626769964223,0.5344456404736276,0.2071550769230769,0.0598840542330666,0.0613406634820845,29,1.243188316031076,0.0035860999513888,0.8898727366777661,3.3771248167796517,0.3876073846153846,0.3876073846153846,-0.0264941538461538,0.22265625,0.8002157879548246,0.0403670769230769,0.216796875,7.705962488672945,Normal_3,-0.0792891584232164,0.0807863076923077,0.0132882295673076,Normal_3.csv,0.013872923076923,4.19840211399905,"(array([2.32745994, 1.7646065 , 1.3330812 ]), array([ 0.        , -2.32745994, -4.09206644, -5.42514764]))",0.0542921538461538,-0.1490747219214356,4.927293859621098
0.0039819720408966,0.5459861775651249,0.214248,0.0621657999700163,0.0631028687216091,30,1.2489042882390824,0.003864586685912,0.8556120830461786,3.3952180675841817,0.3924055384615385,0.3924055384615385,-0.0307186153846153,0.22802734375,0.7973904925828817,0.0412015384615384,0.2177734375,8.155078739756306,Normal_3,-0.0597618773181453,0.0828724615384615,0.0108344522235576,Normal_3.csv,0.0133513846153846,4.240302404112695,"(array([2.33371203, 1.7929953 , 1.334467  ]), array([ 0.        , -2.33371203, -4.12670733, -5.46117433]))",0.0521538461538461,-0.080784319363476,4.986108375425658
0.0041860097713574,0.5354449472096531,0.2221753846153846,0.0636577729946376,0.0646993799920635,31,1.2432852684842115,0.0040523120626368,0.8674355969019949,3.433964663071549,0.4149359999999999,0.4149359999999999,-0.0306664615384615,0.21240234375,0.8058965540251879,0.0432876923076923,0.21630859375,8.572948011740023,Normal_3,-0.1491430654325894,0.0865753846153846,0.0115627725360576,Normal_3.csv,0.0136643076923076,4.269397678092207,"(array([2.321684  , 1.75604523, 1.31559024]), array([ 0.        , -2.321684  , -4.07772923, -5.39331947]))",0.055908923076923,0.0107495643053803,5.007125464701085
0.0044188547837385,0.5076297049847406,0.2081981538461538,0.0651719562393261,0.0664744671564844,32,1.246370441376902,0.0042473838800606,0.9053812038118982,3.1320018460026784,0.4101378461538462,0.4101378461538462,-0.0285803076923076,0.20263671875,0.8208859044629612,0.0428704615384615,0.201171875,9.04981459709652,Normal_3,-0.1379926663164733,0.0855323076923076,0.0130946899038461,Normal_3.csv,0.015228923076923,3.9036345231956298,"(array([2.32929757, 1.7261273 , 1.31114687]), array([ 0.        , -2.32929757, -4.05542487, -5.36657174]))",0.0569519999999999,-0.0348350805686061,4.581065271025065
0.0048510434032339,0.5099642309657639,0.2081981538461538,0.068464943050742,0.0696494321817049,33,1.226171380173818,0.0046874484269413,0.9562582351210972,2.9892297370493432,0.4082603076923077,0.4082603076923077,-0.0353081538461538,0.18505859375,0.8412114649256341,0.0469384615384615,0.181640625,9.934936889823051,Normal_3,-0.0872024664279593,0.0955979999999999,0.0127904251802884,Normal_3.csv,0.0158547692307692,3.665307952334413,"(array([2.33030985, 1.68051787, 1.29986516]), array([ 0.        , -2.33030985, -4.01082772, -5.31069288]))",0.0602898461538461,-0.329603059329445,4.258544435856718
0.0042738767996937,0.5186116700201207,0.2150824615384615,0.0639654161810238,0.0653748942614348,34,1.242050766909446,0.0040915744672115,0.9049051380808344,3.289985612494372,0.4147273846153846,0.4147273846153846,-0.03051,0.2109375,0.8137352582824389,0.0438092307692307,0.205078125,8.752899685772874,Normal_3,-0.1203194645735829,0.0876706153846153,0.0135019381009615,Normal_3.csv,0.0150203076923076,4.086329153119678,"(array([2.32714119, 1.74338735, 1.31515152]), array([ 0.        , -2.32714119, -4.07052854, -5.38568006]))",0.0571606153846153,0.0123112745089097,4.789834478586794
0.0045154605043657,0.5208900999091736,0.2392818461538461,0.0657438639722717,0.0671971763124445,35,1.2553320508775423,0.0043222556500045,0.8933215970520605,3.560891383906746,0.4593710769230769,0.4593710769230769,-0.0273286153846153,0.21044921875,0.8198059850372597,0.0426618461538461,0.20361328125,9.247663112941066,Normal_3,-0.1250429201408655,0.0853236923076923,0.0138998149038461,Normal_3.csv,0.016584923076923,4.470101083911826,"(array([2.32221471, 1.72357175, 1.30180655]), array([ 0.        , -2.32221471, -4.04578646, -5.34759301]))",0.0579950769230769,0.1416433388795037,5.280281088309882
0.0045984435602035,0.5118000925497455,0.2307286153846153,0.066184575813778,0.0678118246340827,36,1.2456912394363635,0.0043803980756497,0.9011982800954632,3.4024835141900827,0.4508178461538461,0.4508178461538461,-0.0296755384615384,0.201171875,0.8207384571046321,0.0446436923076923,0.20361328125,9.417612411296943,Normal_3,-0.0577806693862926,0.0893916923076923,0.01476636328125,Normal_3.csv,0.0156461538461538,4.238443905953238,"(array([2.33331567, 1.73118347, 1.30205982]), array([ 0.        , -2.33331567, -4.06449914, -5.36655896]))",0.0597161538461538,-0.0960581691779571,4.98318415103035
0.0039242147183137,0.5145739910313901,0.191508923076923,0.060809988865277,0.0626435528870592,37,1.23539540234954,0.0036978547457951,0.8939154677295527,3.0571210324260583,0.3721698461538461,0.3721698461538461,-0.0267027692307692,0.20556640625,0.8079257999415377,0.0425575384615384,0.20068359375,8.036791743106651,Normal_3,-0.1046153145671259,0.0851150769230769,0.0150452641225961,Normal_3.csv,0.0158547692307692,3.776753267885231,"(array([2.32695106, 1.76184034, 1.33550413]), array([ 0.        , -2.32695106, -4.0887914 , -5.42429554]))",0.0584123076923076,-0.1814543081283308,4.412600905898842
0.0048521705767921,0.48284561049445,0.199644923076923,0.0682254072754808,0.0696575234758755,38,1.2314171739402964,0.0046547061979052,0.9093116148605948,2.8660927508579297,0.4134756923076923,0.4134756923076923,-0.0333784615384615,0.193359375,0.8317402493505467,0.0472513846153846,0.18408203125,9.93724534127034,Normal_3,-0.1036502848160812,0.0955458461538461,0.0140522019230769,Normal_3.csv,0.0161676923076923,3.529355835512242,"(array([2.32690867, 1.71238842, 1.29997566]), array([ 0.        , -2.32690867, -4.03929709, -5.33927275]))",0.0621673846153846,-0.3229731052498854,4.118556160443714
0.004220397309335,0.4934696195343555,0.1812867692307692,0.0633740508407249,0.0649645850393509,39,1.237147577284794,0.0040162703199627,0.8460005474767966,2.7905476363923296,0.3673716923076923,0.3673716923076923,-0.0288410769230769,0.21875,0.803869179575938,0.0436006153846153,0.2177734375,8.6433736895182,Normal_3,-0.168176666195655,0.0881921538461538,0.0142873016826923,Normal_3.csv,0.0168978461538461,3.4523192476605784,"(array([2.3318197 , 1.76629612, 1.29602738]), array([ 0.        , -2.3318197 , -4.09811582, -5.3941432 ]))",0.0593510769230769,-0.2399441830941895,4.072482585236165
0.0044505847098406,0.5040303461356093,0.2217581538461538,0.0653803634640252,0.0667127027622221,40,1.2439332575065627,0.004274591926688,0.8925591799854682,3.324076894868817,0.4399698461538461,0.4399698461538461,-0.0289975384615384,0.2197265625,0.8150362686628266,0.0432876923076923,0.2080078125,9.11479748575356,Normal_3,-0.1773497585924176,0.0865753846153846,0.0132662271634615,Normal_3.csv,0.0163763076923076,4.134929800036467,"(array([2.33125789, 1.73671272, 1.30032879]), array([ 0.        , -2.33125789, -4.06797061, -5.3682994 ]))",0.0575778461538461,-0.0536400806528711,4.871508822819278
0.0040057453027627,0.5134516313680596,0.187128,0.0619882743708448,0.063290957511818,41,1.2486043405472358,0.0038425461594751,0.8697021032823348,2.9566308894135216,0.3644510769230769,0.3644510769230769,-0.02712,0.2255859375,0.8067114692173721,0.0406799999999999,0.216796875,8.20376638005813,Normal_3,-0.1310990238861034,0.0817772307692307,0.0127749420072115,Normal_3.csv,0.0158547692307692,3.691662161917757,"(array([2.32478106, 1.75849496, 1.32950789]), array([ 0.        , -2.32478106, -4.08327602, -5.41278391]))",0.0546572307692307,-0.0649508655377073,4.34471951121592
0.0041747175505967,0.5634075508228461,0.2428283076923076,0.0627143981782035,0.06461205422053,42,1.2494973639872955,0.0039330957388542,0.8955570217723818,3.7582508499652496,0.4309993846153845,0.4309993846153845,-0.0261290769230769,0.22021484375,0.8127504018701145,0.0421403076923076,0.21533203125,8.549821543622059,Normal_3,0.0122758764787621,0.0845413846153846,0.0155441890024038,Normal_3.csv,0.0164806153846153,4.695924530234592,"(array([2.32652781, 1.74046789, 1.30882062]), array([ 0.        , -2.32652781, -4.0669957 , -5.37581632]))",0.0584123076923076,0.0057645572672941,5.523577543091029
0.0041840651881863,0.5036927621861153,0.2134135384615384,0.0630219507659027,0.0646843504117216,43,1.239771277612585,0.0039717662783398,0.8903941111705429,3.299307129207333,0.4236978461538461,0.4236978461538461,-0.0271721538461538,0.2060546875,0.8181942527972091,0.0424532307692307,0.20068359375,8.568965505405727,Normal_3,-0.2213202800854951,0.0851672307692307,0.0145704807692307,Normal_3.csv,0.0172107692307692,4.090386214813687,"(array([2.32767889, 1.73780656, 1.32605099]), array([ 0.        , -2.32767889, -4.06548545, -5.39153644]))",0.0579950769230769,-0.0563979345361032,4.806190542282838
0.0038275087818145,0.5295369877594466,0.2075723076923077,0.0602282746902486,0.0618668633584614,44,1.239661893966607,0.003627445072164,0.8917072919703096,3.355145168579465,0.3919883076923077,0.3919883076923077,-0.0258683076923076,0.2119140625,0.8026775056531857,0.0413058461538461,0.212890625,7.838737985156165,Normal_3,-0.1714764076127764,0.0828203076923077,0.014144387920673,Normal_3.csv,0.0160633846153846,4.1592456142141305,"(array([2.33341964, 1.77587698, 1.35150775]), array([ 0.        , -2.33341964, -4.10929662, -5.46080437]))",0.0569519999999999,-0.1165827702954591,4.877920793111724
0.0042858826016638,0.5464352720450282,0.243036923076923,0.0639788603866821,0.0654666525924751,45,1.2439385162934862,0.0040932945763785,0.8825447393872579,3.712377423507647,0.444768,0.444768,-0.028788923076923,0.2099609375,0.816424680630676,0.0438092307692307,0.20751953125,8.777487568207526,Normal_3,-0.1006286740653499,0.0876184615384615,0.0138776087740384,Normal_3.csv,0.0154375384615384,4.617969264119537,"(array([2.32778816, 1.74187747, 1.31693322]), array([ 0.        , -2.32778816, -4.06966562, -5.38659884]))",0.0588295384615384,0.0108660233055872,5.416950963547491
0.0043515028326667,0.5592894863178108,0.243036923076923,0.0648292650966898,0.0659659217525745,46,1.2503516955291116,0.0042028336129768,0.88611793887663,3.68427995273844,0.4345458461538461,0.4345458461538461,-0.0306664615384615,0.21728515625,0.8180551734506042,0.0439135384615384,0.21337890625,8.911877801301586,Normal_3,-0.0078108013743539,0.0876706153846153,0.0121929987980769,Normal_3.csv,0.0136643076923076,4.606645685710424,"(array([2.32782871, 1.7265968 , 1.30933451]), array([ 0.        , -2.32782871, -4.05442551, -5.36376002]))",0.0570041538461538,-0.0521753849031152,5.435525281061985
